competencia;municipio;secao;admissoes;desligamentos;saldomovimentacao
202512;354140;K;26;34;-8
202512;354140;L;12;16;-4
202512;354140;M;49;96;-47
202512;354140;N;181;202;-21
202512;354140;O;0;4;-4
202512;354140;P;33;253;-220
202512;354140;Q;254;248;6
202512;354140;R;10;11;-1
202512;354140;S;87;113;-26
202512;354150;A;13;11;2
202512;354150;C;32;38;-6
202512;354150;D;1;0;1
202512;354150;F;3;15;-12
202512;354150;G;80;60;20
202512;354150;H;3;6;-3
202512;354150;I;8;12;-4
202512;354150;J;0;4;-4
202512;354150;K;3;3;0
202512;354150;L;1;0;1
202512;354150;M;4;1;3
202512;354150;N;66;99;-33
202512;354150;P;1;15;-14
202512;354150;Q;13;7;6
202512;354150;R;1;3;-2
202512;354150;S;10;23;-13
202512;354150;T;0;3;-3
202512;354160;A;9;87;-78
202512;354160;C;187;193;-6
202512;354160;D;0;2;-2
202512;354160;F;12;18;-6
202512;354160;G;56;73;-17
202512;354160;H;6;52;-46
202512;354160;I;5;8;-3
202512;354160;M;5;10;-5
202512;354160;N;10;22;-12
202512;354160;O;0;2;-2
202512;354160;P;0;6;-6
202512;354160;Q;3;5;-2
202512;354160;R;0;5;-5
202512;354160;S;21;12;9
202512;354165;A;5;5;0
202512;354165;G;1;1;0
202512;354165;I;4;3;1
202512;354165;O;0;1;-1
202512;354170;A;20;25;-5
202512;354170;C;14;48;-34
202512;354170;E;0;1;-1
202512;354170;F;6;5;1
202512;354170;G;19;15;4
202512;354170;H;8;17;-9
202512;354170;I;1;3;-2
202512;354170;M;3;3;0
202512;354170;N;1;2;-1
202512;354170;O;0;37;-37
202512;354170;P;1;1;0
202512;354170;Q;0;3;-3
202512;354180;A;5;21;-16
202512;354180;C;15;19;-4
202512;354180;E;0;1;-1
202512;354180;F;1;0;1
202512;354180;G;4;4;0
202512;354180;H;1;2;-1
202512;354180;K;0;1;-1
202512;354180;O;0;1;-1
202512;354190;A;2;6;-4
202512;354190;B;0;16;-16
202512;354190;C;4;6;-2
202512;354190;D;1;0;1
202512;354190;F;0;2;-2
202512;354190;G;5;6;-1
202512;354190;I;18;11;7
202512;354190;M;3;2;1
202512;354190;O;0;7;-7
202512;354190;P;1;1;0
202512;354190;Q;0;2;-2
202512;354200;A;9;11;-2
202512;354200;C;17;22;-5
202512;354200;F;4;2;2
202512;354200;G;7;11;-4
202512;354200;I;0;3;-3
202512;354200;Q;0;1;-1
202512;354200;R;0;2;-2
202512;354210;A;1;4;-3
202512;354210;C;17;61;-44
202512;354210;D;0;1;-1
202512;354210;F;2;3;-1
202512;354210;G;12;9;3
202512;354210;H;1;0;1
202512;354210;N;2;0;2
202512;354210;S;9;2;7
202512;354220;A;39;59;-20
202512;354220;C;55;81;-26
202512;354220;D;2;0;2
202512;354220;F;29;7;22
202512;354220;G;45;54;-9
202512;354220;H;7;12;-5
202512;354220;I;5;6;-1
202512;354220;J;0;1;-1
202512;354220;K;0;1;-1
202512;354220;M;12;6;6
202512;354220;N;2;4;-2
202512;354220;O;0;1;-1
202512;354220;P;0;2;-2
202512;354220;Q;5;7;-2
202512;354220;S;2;3;-1
202512;354230;A;8;5;3
202512;354230;C;1;1;0
202512;354230;G;1;1;0
202512;354230;H;3;6;-3
202512;354230;I;1;1;0
202512;354230;O;0;7;-7
202512;354240;A;7;10;-3
202512;354240;C;20;42;-22
202512;354240;D;1;0;1
202512;354240;E;2;1;1
202512;354240;F;0;2;-2
202512;354240;G;53;59;-6
202512;354240;H;28;27;1
202512;354240;I;8;5;3
202512;354240;M;3;0;3
202512;354240;N;3;1;2
202512;354240;P;0;13;-13
202512;354240;Q;1;0;1
202512;354240;R;0;1;-1
202512;354240;S;6;5;1
202512;354250;A;12;43;-31
202512;354250;F;0;1;-1
202512;354250;G;2;6;-4
202512;354250;H;0;1;-1
202512;354250;J;3;3;0
202512;354250;O;0;1;-1
202512;354250;S;1;0;1
202512;354260;A;35;52;-17
202512;354260;B;0;1;-1
202512;354260;C;14;50;-36
202512;354260;D;2;1;1
202512;354260;E;6;10;-4
202512;354260;F;11;36;-25
202512;354260;G;153;185;-32
202512;354260;H;28;21;7
202512;354260;I;62;48;14
202512;354260;J;0;1;-1
202512;354260;K;2;9;-7
202512;354260;L;2;2;0
202512;354260;M;6;19;-13
202512;354260;N;53;54;-1
202512;354260;O;0;1;-1
202512;354260;P;5;49;-44
202512;354260;Q;35;31;4
202512;354260;R;2;2;0
202512;354260;S;4;6;-2
202512;354270;A;24;31;-7
202512;354270;B;0;3;-3
202512;354270;C;11;8;3
202512;354270;F;3;13;-10
202512;354270;G;2;2;0
202512;354270;I;2;2;0
202512;354270;N;4;0;4
202512;354270;O;0;3;-3
202512;354270;P;0;1;-1
202512;354280;A;1;3;-2
202512;354280;C;0;3;-3
202512;354280;G;0;1;-1
202512;354280;H;0;9;-9
202512;354280;M;2;0;2
202512;354280;N;0;1;-1
202512;354280;O;0;1;-1
202512;354290;A;6;23;-17
202512;354290;B;1;0;1
202512;354290;C;4;10;-6
202512;354290;F;60;43;17
202512;354290;G;13;12;1
202512;354290;H;8;2;6
202512;354290;I;4;2;2
202512;354290;M;2;1;1
202512;354290;N;0;1;-1
202512;354290;O;0;32;-32
202512;354290;P;0;2;-2
202512;354290;Q;1;3;-2
202512;354300;A;157;76;81
202512;354300;C;0;12;-12
202512;354300;F;0;4;-4
202512;354300;G;17;20;-3
202512;354300;H;1;1;0
202512;354300;I;0;1;-1
202512;354300;J;1;1;0
202512;354300;M;2;0;2
202512;354300;N;8;9;-1
202512;354300;Q;0;2;-2
202512;354310;A;14;13;1
202512;354310;C;2;3;-1
202512;354310;F;0;1;-1
202512;354310;G;4;9;-5
202512;354310;O;0;47;-47
202512;354320;A;1;5;-4
202512;354320;C;2;0;2
202512;354320;F;0;4;-4
202512;354320;G;1;3;-2
202512;354320;H;0;4;-4
202512;354320;J;0;2;-2
202512;354320;M;0;1;-1
202512;354320;O;0;23;-23
202512;354323;A;0;1;-1
202512;354323;G;0;1;-1
202512;354323;R;0;1;-1
202512;354325;A;2;4;-2
202512;354325;C;1;1;0
202512;354325;G;2;0;2
202512;354325;H;0;10;-10
202512;354325;S;1;0;1
202512;354330;C;165;240;-75
202512;354330;E;0;3;-3
202512;354330;F;23;20;3
202512;354330;G;144;224;-80
202512;354330;H;25;62;-37
202512;354330;I;49;37;12
202512;354330;J;6;6;0
202512;354330;K;3;6;-3
202512;354330;L;1;3;-2
202512;354330;M;10;17;-7
202512;354330;N;20;47;-27
202512;354330;P;1;35;-34
202512;354330;Q;31;37;-6
202512;354330;R;1;2;-1
202512;354330;S;7;10;-3
202512;354340;A;23;30;-7
202512;354340;B;2;5;-3
202512;354340;C;549;972;-423
202512;354340;D;5;3;2
202512;354340;E;42;41;1
202512;354340;F;487;928;-441
202512;354340;G;2751;3276;-525
202512;354340;H;796;1137;-341
202512;354340;I;663;885;-222
202512;354340;J;176;151;25
202512;354340;K;83;88;-5
202512;354340;L;44;56;-12
202512;354340;M;293;409;-116
202512;354340;N;2258;2666;-408
202512;354340;P;97;601;-504
202512;354340;Q;648;719;-71
202512;354340;R;110;125;-15
202512;354340;S;96;141;-45
202512;354350;A;6;0;6
202512;354350;C;0;2;-2
202512;354350;E;0;1;-1
202512;354350;G;4;6;-2
202512;354350;M;1;0;1
202512;354350;S;1;0;1
202512;354360;A;4;2;2
202512;354360;C;25;15;10
202512;354360;F;0;1;-1
202512;354360;G;1;3;-2
202512;354360;H;0;1;-1
202512;354360;I;3;3;0
202512;354360;K;0;1;-1
202512;354360;M;4;0;4
202512;354360;N;9;5;4
202512;354360;S;0;2;-2
202512;354370;A;6;7;-1
202512;354370;C;2;3;-1
202512;354370;F;1;2;-1
202512;354370;G;8;2;6
202512;354370;H;8;19;-11
202512;354370;I;0;3;-3
202512;354370;N;7;7;0
202512;354370;O;0;27;-27
202512;354370;P;0;3;-3
202512;354370;Q;1;5;-4
202512;354370;S;1;5;-4
202512;354380;A;14;15;-1
202512;354380;C;7;6;1
202512;354380;F;1;0;1
202512;354380;G;10;16;-6
202512;354380;H;17;32;-15
202512;354380;K;0;1;-1
202512;354380;Q;2;2;0
202512;354380;R;0;1;-1
202512;354380;S;0;2;-2
202512;354390;A;57;48;9
202512;354390;B;2;4;-2
202512;354390;C;362;728;-366
202512;354390;D;1;2;-1
202512;354390;E;27;27;0
202512;354390;F;102;479;-377
202512;354390;G;597;630;-33
202512;354390;H;87;259;-172
202512;354390;I;83;92;-9
202512;354390;J;18;20;-2
202512;354390;K;18;19;-1
202512;354390;L;5;5;0
202512;354390;M;67;39;28
202512;354390;N;362;489;-127
202512;354390;P;11;203;-192
202512;354390;Q;122;163;-41
202512;354390;R;23;13;10
202512;354390;S;23;38;-15
202512;354400;A;4;35;-31
202512;354400;C;39;88;-49
202512;354400;F;9;5;4
202512;354400;G;60;59;1
202512;354400;H;6;31;-25
202512;354400;I;2;11;-9
202512;354400;J;2;2;0
202512;354400;K;1;0;1
202512;354400;M;4;5;-1
202512;354400;N;6;8;-2
202512;354400;O;1;145;-144
202512;354400;P;0;1;-1
202512;354400;Q;1;0;1
202512;354400;S;0;2;-2
202512;354410;C;12;13;-1
202512;354410;E;0;1;-1
202512;354410;F;8;4;4
202512;354410;G;24;19;5
202512;354410;H;1;6;-5
202512;354410;I;2;2;0
202512;354410;J;1;1;0
202512;354410;N;2;13;-11
202512;354410;P;0;1;-1
202512;354410;S;1;2;-1
202512;354420;A;8;16;-8
202512;354420;B;4;1;3
202512;354420;C;3;2;1
202512;354420;G;4;12;-8
202512;354420;H;2;3;-1
202512;354420;I;0;2;-2
202512;354420;M;0;1;-1
202512;354420;N;0;1;-1
202512;354420;S;2;0;2
202512;354425;A;1;3;-2
202512;354425;C;3;2;1
202512;354425;D;1;1;0
202512;354425;F;6;13;-7
202512;354425;G;28;18;10
202512;354425;H;2;17;-15
202512;354425;I;6;5;1
202512;354425;J;1;0;1
202512;354425;L;1;0;1
202512;354425;M;6;35;-29
202512;354425;P;0;7;-7
202512;354425;Q;7;10;-3
202512;354425;S;2;2;0
202512;354430;A;2;2;0
202512;354430;B;3;14;-11
202512;354430;C;5;13;-8
202512;354430;E;0;1;-1
202512;354430;F;6;6;0
202512;354430;G;9;6;3
202512;354430;H;3;8;-5
202512;354430;I;18;20;-2
202512;354430;M;1;1;0
202512;354430;N;18;19;-1
202512;354430;O;0;130;-130
202512;354430;P;0;3;-3
202512;354440;A;1;6;-5
202512;354440;G;1;4;-3
202512;354440;H;1;0;1
202512;354440;M;1;0;1
202512;354440;O;0;6;-6
202512;354450;A;8;1;7
202512;354450;E;0;1;-1
202512;354450;F;0;2;-2
202512;354450;G;5;4;1
202512;354450;M;1;0;1
202512;354450;O;0;27;-27
202512;354450;Q;0;1;-1
202512;354460;A;2;1;1
202512;354460;B;1;0;1
202512;354460;C;0;1;-1
202512;354460;G;8;5;3
202512;354460;M;1;2;-1
202512;354470;A;0;1;-1
202512;354470;C;0;3;-3
202512;354470;F;1;2;-1
202512;354470;G;4;2;2
202512;354470;H;0;3;-3
202512;354470;M;3;1;2
202512;354480;A;5;4;1
202512;354480;B;0;1;-1
202512;354480;C;1;3;-2
202512;354480;F;0;1;-1
202512;354480;G;5;4;1
202512;354480;H;3;1;2
202512;354480;I;5;1;4
202512;354480;M;0;3;-3
202512;354480;Q;0;3;-3
202512;354490;A;12;105;-93
202512;354490;C;76;49;27
202512;354490;F;1;8;-7
202512;354490;G;9;10;-1
202512;354490;H;1;4;-3
202512;354490;I;4;3;1
202512;354490;L;1;0;1
202512;354490;M;4;2;2
202512;354490;N;0;2;-2
202512;354490;Q;1;1;0
202512;354490;R;0;2;-2
202512;354490;S;1;1;0
202512;354500;A;12;18;-6
202512;354500;C;1;4;-3
202512;354500;F;1;0;1
202512;354500;G;12;13;-1
202512;354500;H;3;5;-2
202512;354500;I;0;3;-3
202512;354500;M;0;1;-1
202512;354500;N;2;4;-2
202512;354500;O;3;3;0
202512;354500;P;0;1;-1
202512;354510;A;1;6;-5
202512;354510;C;0;1;-1
202512;354510;G;3;3;0
202512;354510;H;0;23;-23
202512;354515;A;0;1;-1
202512;354515;C;10;18;-8
202512;354515;E;0;1;-1
202512;354515;F;4;0;4
202512;354515;G;15;25;-10
202512;354515;H;2;4;-2
202512;354515;I;0;1;-1
202512;354515;K;1;0;1
202512;354515;M;2;0;2
202512;354515;N;1;4;-3
202512;354515;P;0;1;-1
202512;354520;A;9;33;-24
202512;354520;C;177;361;-184
202512;354520;E;26;28;-2
202512;354520;F;57;67;-10
202512;354520;G;346;392;-46
202512;354520;H;86;80;6
202512;354520;I;48;88;-40
202512;354520;J;3;7;-4
202512;354520;K;3;7;-4
202512;354520;L;1;1;0
202512;354520;M;15;21;-6
202512;354520;N;175;218;-43
202512;354520;O;15;9;6
202512;354520;P;19;61;-42
202512;354520;Q;30;41;-11
202512;354520;R;8;11;-3
202512;354520;S;9;14;-5
202512;354530;A;7;5;2
202512;354530;B;8;4;4
202512;354530;C;58;79;-21
202512;354530;E;3;2;1
202512;354530;F;2;13;-11
202512;354530;G;83;72;11
202512;354530;H;9;4;5
202512;354530;I;7;15;-8
202512;354530;J;1;2;-1
202512;354530;K;0;2;-2
202512;354530;M;1;0;1
202512;354530;N;22;23;-1
202512;354530;P;0;5;-5
202512;354530;Q;1;6;-5
202512;354530;S;3;7;-4
202512;354540;A;2;2;0
202512;354540;C;4;14;-10
202512;354540;F;0;1;-1
202512;354540;G;5;14;-9
202512;354540;H;6;3;3
202512;354540;I;1;2;-1
202512;354540;M;1;0;1
202512;354540;O;6;59;-53
202512;354540;P;0;4;-4
202512;354540;Q;1;0;1
202512;354540;S;0;3;-3
202512;354550;A;1;7;-6
202512;354550;C;16;55;-39
202512;354550;G;3;0;3
202512;354550;H;0;146;-146
202512;354550;O;0;14;-14
202512;354560;A;22;44;-22
202512;354560;C;0;1;-1
202512;354560;F;0;1;-1
202512;354560;G;34;29;5
202512;354560;H;11;14;-3
202512;354560;I;1;7;-6
202512;354560;J;0;2;-2
202512;354560;N;8;2;6
202512;354560;P;0;6;-6
202512;354560;Q;2;1;1
202512;354560;S;5;3;2
202512;354570;A;26;15;11
202512;354570;C;22;35;-13
202512;354570;F;1;1;0
202512;354570;G;3;6;-3
202512;354570;H;1;1;0
202512;354570;J;2;1;1
202512;354570;M;3;0;3
202512;354570;Q;2;1;1
202512;354570;S;0;1;-1
202512;354580;A;1;17;-16
202512;354580;B;1;0;1
202512;354580;C;285;707;-422
202512;354580;E;6;4;2
202512;354580;F;44;91;-47
202512;354580;G;510;576;-66
202512;354580;H;23;62;-39
202512;354580;I;62;113;-51
202512;354580;J;4;8;-4
202512;354580;K;5;6;-1
202512;354580;L;2;2;0
202512;354580;M;27;53;-26
202512;354580;N;349;330;19
202512;354580;O;1;12;-11
202512;354580;P;5;87;-82
202512;354580;Q;48;63;-15
202512;354580;R;3;14;-11
202512;354580;S;8;12;-4
202512;354600;A;3;9;-6
202512;354600;C;10;14;-4
202512;354600;F;2;5;-3
202512;354600;G;14;10;4
202512;354600;H;0;15;-15
202512;354600;I;3;2;1
202512;354600;K;0;1;-1
202512;354600;N;15;17;-2
202512;354600;O;7;22;-15
202512;354600;P;0;1;-1
202512;354600;Q;1;0;1
202512;354600;S;0;2;-2
202512;354610;A;6;12;-6
202512;354610;C;2;9;-7
202512;354610;F;3;1;2
202512;354610;G;2;0;2
202512;354610;N;16;18;-2
202512;354610;R;1;0;1
202512;354620;A;15;26;-11
202512;354620;C;12;40;-28
202512;354620;E;0;1;-1
202512;354620;H;0;2;-2
202512;354620;I;3;4;-1
202512;354620;K;1;0;1
202512;354620;O;4;0;4
202512;354625;A;1;5;-4
202512;354625;C;0;2;-2
202512;354625;G;2;2;0
202512;354625;M;1;2;-1
202512;354630;A;11;132;-121
202512;354630;C;14;10;4
202512;354630;E;2;3;-1
202512;354630;F;0;3;-3
202512;354630;G;38;57;-19
202512;354630;H;13;96;-83
202512;354630;I;1;5;-4
202512;354630;J;2;1;1
202512;354630;N;10;10;0
202512;354630;O;2;16;-14
202512;354630;P;3;12;-9
202512;354630;Q;9;5;4
202512;354630;R;0;2;-2
202512;354630;S;1;3;-2
202512;354640;A;186;224;-38
202512;354640;B;3;3;0
202512;354640;C;27;94;-67
202512;354640;E;3;9;-6
202512;354640;F;8;17;-9
202512;354640;G;98;119;-21
202512;354640;H;11;21;-10
202512;354640;I;30;31;-1
202512;354640;J;2;2;0
202512;354640;K;1;2;-1
202512;354640;L;1;0;1
202512;354640;M;10;8;2
202512;354640;N;8;7;1
202512;354640;O;6;9;-3
202512;354640;P;2;16;-14
202512;354640;Q;8;11;-3
202512;354640;R;4;2;2
202512;354640;S;3;4;-1
202512;354650;E;0;1;-1
202512;354650;F;3;0;3
202512;354650;G;1;3;-2
202512;354650;H;0;18;-18
202512;354650;M;1;0;1
202512;354650;N;0;1;-1
202512;354650;O;1;1;0
202512;354650;P;0;1;-1
202512;354660;A;15;18;-3
202512;354660;C;35;94;-59
202512;354660;F;4;14;-10
202512;354660;G;98;109;-11
202512;354660;H;4;6;-2
202512;354660;I;15;23;-8
202512;354660;J;2;4;-2
202512;354660;K;1;2;-1
202512;354660;M;13;11;2
202512;354660;N;7;7;0
202512;354660;P;1;15;-14
202512;354660;Q;17;26;-9
202512;354660;R;2;3;-1
202512;354660;S;15;12;3
202512;354670;C;63;276;-213
202512;354670;E;3;0;3
202512;354670;F;11;14;-3
202512;354670;G;48;44;4
202512;354670;H;8;8;0
202512;354670;I;1;0;1
202512;354670;K;1;5;-4
202512;354670;M;0;1;-1
202512;354670;N;42;12;30
202512;354670;Q;11;15;-4
202512;354670;R;0;1;-1
202512;354670;S;0;1;-1
202512;354680;A;29;39;-10
202512;354680;B;8;6;2
202512;354680;C;21;53;-32
202512;354680;D;3;0;3
202512;354680;E;1;1;0
202512;354680;F;27;12;15
202512;354680;G;92;97;-5
202512;354680;H;30;37;-7
202512;354680;I;4;21;-17
202512;354680;K;1;0;1
202512;354680;M;8;8;0
202512;354680;N;33;51;-18
202512;354680;O;0;3;-3
202512;354680;P;2;9;-7
202512;354680;Q;7;4;3
202512;354680;R;3;2;1
202512;354680;S;3;4;-1
202512;354690;A;2;3;-1
202512;354690;C;6;9;-3
202512;354690;F;4;1;3
202512;354690;G;2;0;2
202512;354690;M;1;1;0
202512;354690;N;1;4;-3
202512;354690;O;4;2;2
202512;354700;A;3;5;-2
202512;354700;B;1;2;-1
202512;354700;C;9;13;-4
202512;354700;E;3;0;3
202512;354700;G;7;2;5
202512;354700;M;0;1;-1
202512;354700;N;1;0;1
202512;354700;O;2;1;1
202512;354710;A;0;71;-71
202512;354710;C;0;17;-17
202512;354710;F;2;0;2
202512;354710;G;2;1;1
202512;354710;H;0;42;-42
202512;354710;I;0;1;-1
202512;354710;M;1;1;0
202512;354710;O;0;2;-2
202512;354720;M;0;1;-1
202512;354730;A;2;4;-2
202512;354730;B;11;9;2
202512;354730;C;307;611;-304
202512;354730;E;12;16;-4
202512;354730;F;114;200;-86
202512;354730;G;360;459;-99
202512;354730;H;210;301;-91
202512;354730;I;68;82;-14
